id	yearBCAD
LEO010_d.AG	705
LEO035_alt2.AG	747
LEO035_alt2.AG	736
LEO035_alt2.AG	675
LEO035_d.AG	737
LEO035_d.AG	673
LEO035_d.AG	672
LEO055_alt2.AG	702
LEO055_alt2.AG	786
LEO055_alt2.AG	786
LEO055_d.AG	751
LEO055_d.AG	663
LEO055_d.AG	656
LEO056_alt2.AG	754
LEO056_alt2.AG	697
LEO056_alt2.AG	773
LEO056_d.AG	664
LEO056_d.AG	706
LEO056_d.AG	680
LEO056_alt5.AG	671
LEO056_alt5.AG	736
LEO056_alt5.AG	778
LEO056_alt4_d.AG	770
LEO056_alt4_d.AG	780
LEO056_alt4_d.AG	687
LEO111_alt.AG	774
LEO111_alt.AG	745
LEO111_alt.AG	776
LEO111_d.AG	730
LEO111_d.AG	715
LEO111_d.AG	736
LEO118_alt2.AG	686
LEO118_alt2.AG	761
LEO118_alt2.AG	677
LEO118_d.AG	789
LEO118_d.AG	726
LEO118_d.AG	793
LEO119.AG	716
LEO119.AG	741
LEO119.AG	748
LEO133_alt3.AG	800
LEO133_alt3.AG	767
LEO133_alt3.AG	693
LEO133_d.AG	797
LEO133_d.AG	749
LEO133_d.AG	785
MGS021.AG	750
MGS021.AG	708
MGS021.AG	650
MGS029_alt.AG	739
MGS029_alt.AG	654
MGS029_alt.AG	749
MGS029_d.AG	690
MGS029_d.AG	781
MGS029_d.AG	722
MGS047_alt.AG	679
MGS047_alt.AG	759
MGS047_alt.AG	664
MGS047_d.AG	663
MGS047_d.AG	668
MGS047_d.AG	754
MGS064_alt2.AG	730
MGS064_alt2.AG	745
MGS064_alt2.AG	684
MGS064_d.AG	775
MGS064_d.AG	760
MGS064_d.AG	677
MGS104.AG	698
MGS104.AG	659
MGS104.AG	769
MGS172_alt.AG	706
MGS172_alt.AG	705
MGS172_alt.AG	758
MGS172_d.AG	686
MGS172_d.AG	733
MGS172_d.AG	695
MGS314.AG	754
MGS314.AG	666
MGS314.AG	755
MGS326_alt.AG	766
MGS326_alt.AG	721
MGS326_alt.AG	779
MGS326_d.AG	710
MGS326_d.AG	652
MGS326_d.AG	651
MGS332_alt2.AG	737
MGS332_alt2.AG	658
MGS332_alt2.AG	664
MGS332_d.AG	792
MGS332_d.AG	775
MGS332_d.AG	718
MGS352_alt2.AG	724
MGS352_alt2.AG	767
MGS352_alt2.AG	719
MGS352_d.AG	665
MGS352_d.AG	717
MGS352_d.AG	687
NEO916.SG	-4018
NEO916.SG	-3991
NEO916.SG	-4005
PCA0035.SG	116
PCA0035.SG	202
PCA0035.SG	223
PES001_alt.SG	-10792
PES001_alt.SG	-10780
PES001_alt.SG	-10771
PES001_d.SG	-10725
PES001_d.SG	-10779
PES001_d.SG	-10776
PLDW11.AG	68
PLDW11.AG	233
PLDW11.AG	106
PLDW12.AG	212
PLDW12.AG	254
PLDW12.AG	294
PLDW2.AG	220
PLDW2.AG	153
PLDW2.AG	197
poz529_alt2.SG	-1943
poz529_alt2.SG	-2002
poz529_alt2.SG	-1970
poz529_d.SG	-1747
poz529_d.SG	-1884
poz529_d.SG	-1963
QLSZ1.AG	252
QLSZ1.AG	369
QLSZ1.AG	288
QLSZ10.AG	413
QLSZ10.AG	286
QLSZ10.AG	319
QLSZ4.AG	284
QLSZ4.AG	385
QLSZ4.AG	330
R3476.SG	481
R3476.SG	542
R3476.SG	540
R9818.SG	638
R9818.SG	630
R9818.SG	637
RISE554_alt.SG	-1052
RISE554_alt.SG	-1036
RISE554_alt.SG	-1123
RISE554_d.SG	-943
RISE554_d.SG	-1105
RISE554_d.SG	-961
RKF030.AG	899
RKF030.AG	828
RKF030.AG	872
RKF051.AG	624
RKF051.AG	759
RKF051.AG	730
RKF136.AG	725
RKF136.AG	643
RKF136.AG	726
RKF165.AG	596
RKF165.AG	586
RKF165.AG	708
ROS005_Sweden.SG	-3011
ROS005_Sweden.SG	-2958
ROS005_Sweden.SG	-2931
SDLG1.AG	-191
SDLG1.AG	-239
SDLG1.AG	-55
SDLG19.AG	-252
SDLG19.AG	-250
SDLG19.AG	-126
SN-01.SG	-1140
SN-01.SG	-3522
SN-01.SG	-2513
SOP002.SG	-2622
SOP002.SG	-2545
SOP002.SG	-2576
Sope.AG	-2549
Sope.AG	-2567
Sope.AG	-2563
UC12_12_alt.SG	1327
UC12_12_alt.SG	1357
UC12_12_alt.SG	1349
UC12_20_alt.SG	1406
UC12_20_alt.SG	1430
UC12_20_alt.SG	1408
UC12_25.SG	1472
UC12_25.SG	1442
UC12_25.SG	1445
UC8_8168_alt.SG	1450
UC8_8168_alt.SG	1439
UC8_8168_alt.SG	1432
UC8_8173_alt.SG	1397
UC8_8173_alt.SG	1409
UC8_8173_alt.SG	1334
UGU002_alt2.AG	-21
UGU002_alt2.AG	75
UGU002_alt2.AG	-14
S120_18R21267.WGC	-3086
S120_18R21267.WGC	-3263
S120_18R21267.WGC	-2939
S120_18R21267_d.WGC	-2908
S120_18R21267_d.WGC	-3390
S120_18R21267_d.WGC	-3100
AH117_18R21266.WGC	-2898
AH117_18R21266.WGC	-2890
AH117_18R21266.WGC	-2874
YCH017_d.AG	959
YCH017_d.AG	983
YCH017_d.AG	642
YCH033.AG	944
YCH033.AG	942
YCH033.AG	964
YPN032.SG	305
YPN032.SG	369
YPN032.SG	310
I0781.AG	-4515
I0781.AG	-4375
I0781.AG	-4370
NEO234.SG	-777
NEO234.SG	-676
NEO234.SG	-598
FRA034_alt2.SG	-2956
FRA034_alt2.SG	-2958
FRA034_alt2.SG	-3087
FRA034_d.SG	-2911
FRA034_d.SG	-2903
FRA034_d.SG	-2999
I0821.AG	-4965
I0821.AG	-5024
I0821.AG	-5014
I9054.AG	-113
I9054.AG	-302
I9054.AG	-328
YCH035.AG	1200
YCH035.AG	770
YCH035.AG	585
YCH042.AG	1084
YCH042.AG	955
YCH042.AG	1043
YCH042_d.AG	1083
YCH042_d.AG	865
YCH042_d.AG	554
YCH047.AG	909
YCH047.AG	1156
YCH047.AG	897
YCH047_d.AG	566
YCH047_d.AG	832
YCH047_d.AG	744
Sanganji131464.SG	-1302
Sanganji131464.SG	-1311
Sanganji131464.SG	-1276
PSN670.SG	1795
PSN670.SG	1848
PSN670.SG	1770
I10433.AG.SG	-6099
I10433.AG.SG	-6209
I10433.AG.SG	-6097
Nea2.SG	-6096
Nea2.SG	-6188
Nea2.SG	-6215
I10433.AG	-6114
I10433.AG	-6152
I10433.AG	-6173
S120_18R21267.EC	-3185
S120_18R21267.EC	-3235
S120_18R21267.EC	-2835
vbj006.SG	-2973
vbj006.SG	-3008
vbj006.SG	-2921
vbj006_d.SG	-3003
vbj006_d.SG	-2897
vbj006_d.SG	-2993
RNI080.AG	-46131
RNI080.AG	-43312
RNI080.AG	-45527
RNI081.AG	-43299
RNI081.AG	-44135
RNI081.AG	-41540
I7929_alt.AG.TW	-3699
I7929_alt.AG.TW	-3691
I7929_alt.AG.TW	-3654
I11828.AG.TW	-4270
I11828.AG.TW	-4323
I11828.AG.TW	-4275
0LS10.SG	-761
0LS10.SG	-600
0LS10.SG	-597
0LS11.SG	-966
0LS11.SG	-1008
0LS11.SG	-965
cay007.SG	-7220
cay007.SG	-7369
cay007.SG	-7470
IIa.SG	1263
IIa.SG	1286
IIa.SG	1277
IIf.SG	1399
IIf.SG	1397
IIf.SG	1380
IVLS09KT.SG	1569
IVLS09KT.SG	1587
IVLS09KT.SG	1551
V10.SG	-587
V10.SG	-537
V10.SG	-563
V11.SG	-317
V11.SG	-253
V11.SG	-194
V12.SG	-105
V12.SG	-117
V12.SG	-333
V14.SG	-1225
V14.SG	-1213
V14.SG	-1141
V16.SG	-416
V16.SG	-707
V16.SG	-412
V9.SG	-1114
V9.SG	-1068
V9.SG	-1124
VII15.SG	3
VII15.SG	60
VII15.SG	36
VII4.SG	-508
VII4.SG	-466
VII4.SG	-537
VIII5.SG	223
VIII5.SG	72
VIII5.SG	146
VIII9.SG	67
VIII9.SG	184
VIII9.SG	193
X04.SG	-406
X04.SG	-394
X04.SG	-388
X08.SG	-907
X08.SG	-897
X08.SG	-844
X10.SG	-1207
X10.SG	-1118
X10.SG	-1163
X11.SG	-976
X11.SG	-983
X11.SG	-1000
X14.SG	-670
X14.SG	-727
X14.SG	-545
X15.SG	-1096
X15.SG	-1101
X15.SG	-1017
X17.SG	-893
X17.SG	-832
X17.SG	-850
Xaghra6.SG	-2660
Xaghra6.SG	-2796
Xaghra6.SG	-2884
ukr087.SG	-5255
ukr087.SG	-5355
ukr087.SG	-5345
ukr111.SG	-5341
ukr111.SG	-5353
ukr111.SG	-5357
I5890.SG	-5321
I5890.SG	-5335
I5890.SG	-5237
UKR116_Saag_alt.SG	-716
UKR116_Saag_alt.SG	-479
UKR116_Saag_alt.SG	-565
ukr125.SG	-9298
ukr125.SG	-9290
ukr125.SG	-9315
UKR149_Saag_alt.SG	-1088
UKR149_Saag_alt.SG	-1063
UKR149_Saag_alt.SG	-1152
ukr160.SG	-5722
ukr160.SG	-5751
ukr160.SG	-5673
Donkalnis6.AG	-4581
Donkalnis6.AG	-4549
Donkalnis6.AG	-4566
Gyvakarai1_10bp.AG	-2606
Gyvakarai1_10bp.AG	-2500
Gyvakarai1_10bp.AG	-2487
Kivutkalns209.AG	-556
Kivutkalns209.AG	-774
Kivutkalns209.AG	-558
Kivutkalns215.AG	-701
Kivutkalns215.AG	-541
Kivutkalns215.AG	-662
Kivutkalns222.AG	-503
Kivutkalns222.AG	-409
Kivutkalns222.AG	-497
Kivutkalns25.AG	-626
Kivutkalns25.AG	-574
Kivutkalns25.AG	-761
Kretuonas4.AG	-4394
Kretuonas4.AG	-4454
Kretuonas4.AG	-4317
Olsund_new.AG	-2446
Olsund_new.AG	-2301
Olsund_new.AG	-2453
Plinkaigalis242.AG	-2891
Plinkaigalis242.AG	-2894
Plinkaigalis242.AG	-2671
Spiginas1.AG	-4263
Spiginas1.AG	-4329
Spiginas1.AG	-4285
Spiginas2.AG	-1924
Spiginas2.AG	-1909
Spiginas2.AG	-1957
VAD001.AG	-1665
VAD001.AG	-1716
VAD001.AG	-1689
ARG_22633_34.AG	-2817
ARG_22633_34.AG	-2726
ARG_22633_34.AG	-2794
ARG_22640.AG	724
ARG_22640.AG	847
ARG_22640.AG	724
ARG_22645.AG	605
ARG_22645.AG	537
ARG_22645.AG	680
ARG_22647.AG	920
ARG_22647.AG	1021
ARG_22647.AG	953
ARG_22664_66.AG	423
ARG_22664_66.AG	435
ARG_22664_66.AG	419
I12714.TW	-215
I12714.TW	-657
I12714.TW	-153
I42332.TW	234
I42332.TW	306
I42332.TW	39
I42333.TW	1504
I42333.TW	1488
I42333.TW	1793
I42408.TW	407
I42408.TW	494
I42408.TW	523
I42336.TW	901
I42336.TW	1170
I42336.TW	912
I34839.TW	1279
I34839.TW	1212
I34839.TW	1058
I34842.TW	1153
I34842.TW	1041
I34842.TW	1025
I39328.TW	1089
I39328.TW	909
I39328.TW	1259
I39331.TW	1134
I39331.TW	1087
I39331.TW	1045
I39333.TW	1561
I39333.TW	1523
I39333.TW	1468
I40455.TW	-883
I40455.TW	-880
I40455.TW	-855
I40456.TW	861
I40456.TW	1163
I40456.TW	1025
I40457.TW	1357
I40457.TW	1385
I40457.TW	1400
I40461.TW	913
I40461.TW	1265
I40461.TW	1085
I40463.TW	1485
I40463.TW	1447
I40463.TW	1587
I42327.TW	1164
I42327.TW	1046
I42327.TW	1134
I42331.TW	970
I42331.TW	1154
I42331.TW	923
I42407.TW	1189
I42407.TW	1048
I42407.TW	959
I42409.TW	936
I42409.TW	1182
I42409.TW	1135
I43042.TW	276
I43042.TW	434
I43042.TW	482
I30899.TW	865
I30899.TW	835
I30899.TW	899
I33000.TW	-3243
I33000.TW	-3058
I33000.TW	-2732
I35514.TW	522
I35514.TW	609
I35514.TW	576
I43046.TW	442
I43046.TW	295
I43046.TW	511
VPB-561.SG	921
VPB-561.SG	942
VPB-561.SG	943
AITI_77A_alt.AG.SG	-1826
AITI_77A_alt.AG.SG	-1886
AITI_77A_alt.AG.SG	-1881
AMP_1.AG.SG	-2371
AMP_1.AG.SG	-2414
AMP_1.AG.SG	-2437
OBKR_67.AG.SG	-2003
OBKR_67.AG.SG	-1972
OBKR_67.AG.SG	-1958
OBKR_86.AG.SG	-2008
OBKR_86.AG.SG	-2096
OBKR_86.AG.SG	-1968
OBKR_117.AG.SG	-1891
OBKR_117.AG.SG	-2003
OBKR_117.AG.SG	-1973
POST_140_alt.AG.SG	-2008
POST_140_alt.AG.SG	-1973
POST_140_alt.AG.SG	-1978
WEHR_1474.AG.SG	-1918
WEHR_1474.AG.SG	-1965
WEHR_1474.AG.SG	-1935
HUGO_169Sk1.AG.SG	-2445
HUGO_169Sk1.AG.SG	-2362
HUGO_169Sk1.AG.SG	-2427
HUGO_180Sk2.AG.SG	-2345
HUGO_180Sk2.AG.SG	-2280
HUGO_180Sk2.AG.SG	-2448
Villabruna.AG.BY.AA	-12117
Villabruna.AG.BY.AA	-11877
Villabruna.AG.BY.AA	-12249
Vestonice16.AG.BY.AA	-27689
Vestonice16.AG.BY.AA	-27751
Vestonice16.AG.BY.AA	-27448
OBKR_2_alt.AG	-1982
OBKR_2_alt.AG	-1990
OBKR_2_alt.AG	-1939
OBKR_66_alt.AG	-1922
OBKR_66_alt.AG	-1919
OBKR_66_alt.AG	-1949
OBKR_93_alt.AG	-1998
OBKR_93_alt.AG	-1996
OBKR_93_alt.AG	-1948
POST_12_alt.AG	-2090
POST_12_alt.AG	-2098
POST_12_alt.AG	-2056
UNTA58_147_alt.AG	-1934
UNTA58_147_alt.AG	-2127
UNTA58_147_alt.AG	-2025
WEHR_1415adult_alt.AG	-1900
WEHR_1415adult_alt.AG	-1926
WEHR_1415adult_alt.AG	-1903
MUR001.AG	-4514
MUR001.AG	-4504
MUR001.AG	-4580
OBKR_50_alt.AG	-1980
OBKR_50_alt.AG	-2007
OBKR_50_alt.AG	-2111
OBKR_9A_alt.AG	-1938
OBKR_9A_alt.AG	-1896
OBKR_9A_alt.AG	-1949
POST_99_alt.AG	-2115
POST_99_alt.AG	-2034
POST_99_alt.AG	-2105
WEHR_1586_alt.AG	-1917
WEHR_1586_alt.AG	-1898
WEHR_1586_alt.AG	-1926
Falkenstein_alt.AG	-7152
Falkenstein_alt.AG	-7238
Falkenstein_alt.AG	-7126
HUGO_180Sk1.AG	-2390
HUGO_180Sk1.AG	-2291
HUGO_180Sk1.AG	-2393
UNTA58_68Sk2_alt.AG	-2355
UNTA58_68Sk2_alt.AG	-2309
UNTA58_68Sk2_alt.AG	-2319
I1072.AG	-11195
I1072.AG	-11172
I1072.AG	-10074
I14200.AG	-2434
I14200.AG	-2376
I14200.AG	-2239
I19944.AG	-2905
I19944.AG	-2899
I19944.AG	-2902
I24542.AG	-2795
I24542.AG	-2778
I24542.AG	-2799
I8932.AG	1404
I8932.AG	1406
I8932.AG	1460
I16456.AG	30
I16456.AG	-69
I16456.AG	-46
I16459.AG	-960
I16459.AG	-997
I16459.AG	-931
Aes6.AG	-2804
Aes6.AG	-2881
Aes6.AG	-2883
Aes7.AG	-2525
Aes7.AG	-2573
Aes7.AG	-2584
RBC1.AG	-215
RBC1.AG	-337
RBC1.AG	-120
I5372.AG	465
I5372.AG	544
I5372.AG	528
I1312.AG	-1922
I1312.AG	-1404
I1312.AG	-1686
I1313.AG	-1850
I1313.AG	-1823
I1313.AG	-1536
I2656.AG	-1039
I2656.AG	-1260
I2656.AG	-1068
I6882.AG	-3090
I6882.AG	-2943
I6882.AG	-2576
I7862.AG	-1527
I7862.AG	-1515
I7862.AG	-1466
I8090.AG	1850
I8090.AG	1812
I8090.AG	1816
I9054_alt.AG	-160
I9054_alt.AG	-207
I9054_alt.AG	-339
I9055.AG	-105
I9055.AG	-171
I9055.AG	-168
I9056.AG	553
I9056.AG	604
I9056.AG	561
L5692.AG	-2588
L5692.AG	-2481
L5692.AG	-2618
L5696.AG	-2220
L5696.AG	-2397
L5696.AG	-2398
L5698.AG	-2412
L5698.AG	-2376
L5698.AG	-2290
L5701.AG	-2395
L5701.AG	-2332
L5701.AG	-2388
L5703.AG	-2563
L5703.AG	-2582
L5703.AG	-2504
L5704.AG	-2489
L5704.AG	-2595
L5704.AG	-2578
L5706.AG	-2530
L5706.AG	-2531
L5706.AG	-2413
L7417.AG	-2486
L7417.AG	-2494
L7417.AG	-2471
Qihe2.AG	-6455
Qihe2.AG	-6430
Qihe2.AG	-6431
I1293.AG	-8668
I1293.AG	-8716
I1293.AG	-8933
I1510.AG	-6113
I1510.AG	-5851
I1510.AG	-6033
I6420.AG	-1543
I6420.AG	-1541
I6420.AG	-1539
I7774.AG	-1988
I7774.AG	-2099
I7774.AG	-2004
ALA001.AG	-1440
ALA001.AG	-1442
ALA001.AG	-1486
ART020.AG	-3181
ART020.AG	-3355
ART020.AG	-3202
ART027.AG	-3226
ART027.AG	-3210
ART027.AG	-3338
I10632.AG	-5852
I10632.AG	-4203
I10632.AG	-937
I14533.AG	657
I14533.AG	562
I14533.AG	578
I14552.AG	-36
I14552.AG	-36
I14552.AG	-35
I14743.AG	-742
I14743.AG	-658
I14743.AG	-647
I15341.AG	1807
I15341.AG	1826
I15341.AG	1839
I15944.AG	-3140
I15944.AG	-3998
I15944.AG	-3236
I16436.AG	-3795
I16436.AG	-3899
I16436.AG	-3880
I16467.AG	-1100
I16467.AG	-1036
I16467.AG	-936
I16471.AG	34
I16471.AG	-56
I16471.AG	-160
I17112.AG	814
I17112.AG	1241
I17112.AG	685
I18718.AG	-1155
I18718.AG	-1070
I18718.AG	-862
I18801.AG	-2785
I18801.AG	-2875
I18801.AG	-2783
I18959.AG	-582
I18959.AG	-783
I18959.AG	-646
I20082.AG	-2563
I20082.AG	-2374
I20082.AG	-2502
I20322.AG	1489
I20322.AG	1300
I20322.AG	1641
I20630.AG	-339
I20630.AG	-286
I20630.AG	-357
I20648.AG	495
I20648.AG	587
I20648.AG	568
I20651.AG	516
I20651.AG	474
I20651.AG	497
I20657.AG	487
I20657.AG	470
I20657.AG	423
I20665.AG	572
I20665.AG	433
I20665.AG	575
I20735.AG	-1057
I20735.AG	-1000
I20735.AG	-1025
I21906.AG	-5552
I21906.AG	-5607
I21906.AG	-5613
I23350.AG	-5205
I23350.AG	-5039
I23350.AG	-5385
I24087.AG	-2907
I24087.AG	-2903
I24087.AG	-2914
I24238.AG	1476
I24238.AG	1448
I24238.AG	1453
I24239.AG	474
I24239.AG	389
I24239.AG	416
I24240.AG	1379
I24240.AG	1232
I24240.AG	1384
I24252.AG	1221
I24252.AG	1305
I24252.AG	1205
I24256.AG	1568
I24256.AG	1410
I24256.AG	1495
I24262.AG	1432
I24262.AG	1429
I24262.AG	1325
I24286.AG	-5186
I24286.AG	-5036
I24286.AG	-5068
I24612.AG	1400
I24612.AG	1612
I24612.AG	1331
I24616.AG	1408
I24616.AG	1350
I24616.AG	1204
I25517.AG	-296
I25517.AG	-182
I25517.AG	-195
I26227.AG	-2997
I26227.AG	-2906
I26227.AG	-2984
I25332.AG	-5161
I25332.AG	-5195
I25332.AG	-5201
I25333.AG	-5233
I25333.AG	-5224
I25333.AG	-5190
I13513.AG	-1101
I13513.AG	-1280
I13513.AG	-1338
I13768.AG	-1175
I13768.AG	-1104
I13768.AG	-1151
I13901.AG	-16713
I13901.AG	-20734
I13901.AG	-15045
I19398.AG	1637
I19398.AG	1523
I19398.AG	1563
ElMiron.AG	-16802
ElMiron.AG	-16862
ElMiron.AG	-16876
Ostuni1.AG	-25424
Ostuni1.AG	-25674
Ostuni1.AG	-25647
Ostuni2.AG	-27253
Ostuni2.AG	-27262
Ostuni2.AG	-27245
Pavlov1.AG	-28233
Pavlov1.AG	-28556
Pavlov1.AG	-27656
Muierii2.AG	-32435
Muierii2.AG	-32471
Muierii2.AG	-32136
SuogangB1.AG	-2363
SuogangB1.AG	-2422
SuogangB1.AG	-2659
SuogangB3.AG	-2889
SuogangB3.AG	-2771
SuogangB3.AG	-2531
Continenza.AG	-9016
Continenza.AG	-9155
Continenza.AG	-9149
HohleFels79.AG	-12951
HohleFels79.AG	-12683
HohleFels79.AG	-12651
Vestonice13.AG	-29112
Vestonice13.AG	-28682
Vestonice13.AG	-28560
Vestonice43.AG	-27971
Vestonice43.AG	-28241
Vestonice43.AG	-28359
Darra.I.Kur.AG	-2580
Darra.I.Kur.AG	-2488
Darra.I.Kur.AG	-2564
Iboussieres39.AG	-9779
Iboussieres39.AG	-9797
Iboussieres39.AG	-9835
AfontovaGora3.AG	-16162
AfontovaGora3.AG	-16013
AfontovaGora3.AG	-16046
BQ4611.AG	-3506
BQ4611.AG	-3314
BQ4611.AG	-2767
BQ4625.AG	-3580
BQ4625.AG	-3941
BQ4625.AG	-3117
TL4773.AG	-1010
TL4773.AG	-1253
TL4773.AG	-729
RBC2.AG	-308
RBC2.AG	-256
RBC2.AG	-306
I9057.AG	-714
I9057.AG	-613
I9057.AG	-519
I16412.AG	-1989
I16412.AG	-1985
I16412.AG	-2048
I16435.AG	-3640
I16435.AG	-3552
I16435.AG	-3636
I16479.AG	-1216
I16479.AG	-1109
I16479.AG	-1216
I17403.AG	1788
I17403.AG	1791
I17403.AG	1786
I18086.AG	-1957
I18086.AG	-1330
I18086.AG	-1987
I18414.AG	-1416
I18414.AG	-1037
I18414.AG	-1494
I19383.AG	1344
I19383.AG	1567
I19383.AG	1363
I20511.AG	-374
I20511.AG	-352
I20511.AG	-344
I21773.AG	-5438
I21773.AG	-5259
I21773.AG	-5301
I24250.AG	1349
I24250.AG	1329
I24250.AG	1204
I24343.AG	548
I24343.AG	514
I24343.AG	444
I13519.AG	-1452
I13519.AG	-1482
I13519.AG	-1496
I13536.AG	-1239
I13536.AG	-1204
I13536.AG	-1295
I23495.TW	-5267
I23495.TW	-5147
I23495.TW	-5996
